ID,Time_GMT,Phone,Organization,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building
10454,12-03-2021 10:15,15206633888,Happy Wok,4,123,Delivery,USA,US,AZ,Tucson, 9040 E Valencia,9040
10455,12-03-2021 10:15,15205295777,Fiamme Pizza,4.5,326,Delivery,USA,US,AZ,Tucson, 4706 E Sunrise,4706
10456,12-03-2021 10:15,15202988404,AZ Fit Kitchen,5,5,Delivery,USA,US,AZ,Tucson, 4706 E Sunrise,4706
10457,12-03-2021 10:15,15203898471,Wild West Courier,5,4,Delivery,USA,US,AZ,Tucson, 4706 E Sunrise,4706
10458,12-03-2021 10:15,15204342222,La Bella China Restaurant,4,85,Delivery,USA,US,AZ,Tucson, 5680 S 12th,5680
10459,12-03-2021 10:15,15206388782,Asian Spice,4.5,270,Delivery,USA,US,AZ,Tucson, 7850 N Silverbell,7850
10460,12-03-2021 10:16,15203933774,Brothers Noodles,3.5,201,Delivery,USA,US,AZ,Tucson, 5605 E Speedway,5605
10461,12-03-2021 10:16,15208810778,Jun Dynasty Chinese Restaurant,4,365,Delivery,USA,US,AZ,Tucson, 2933 E Grant,2933
10462,12-03-2021 10:16,15203058530,Queen Quizine Meal Prep,5,4,Delivery,USA,US,AZ,Tucson, 2933 E Grant,2933
10463,12-03-2021 10:16,15209997287,The 81 Hong Kong Cafe,4,54,Delivery,USA,US,AZ,Tucson, 625 E Wetmore,625
10464,12-03-2021 10:16,15206635955,Saing Thai Cuisine,4,319,Delivery,USA,US,AZ,Tucson, 9136 E Valencia,9136
10465,12-03-2021 10:16,15202075701,Asian Sofrito,4.5,136,Delivery,USA,US,AZ,Tucson, 2530 N 1st,2530
10466,12-03-2021 10:16,15208817800,Kung Fu Noodle,4,187,Delivery,USA,US,AZ,Tucson, 3122 N Campbell,3122
10467,12-03-2021 10:16,15203420098,Postino Grant,4.5,133,Delivery,USA,US,AZ,Tucson, 2500 E Grant,2500
10468,12-03-2021 10:16,15202762614,eHotPot,4.5,36,Delivery,USA,US,AZ,Tucson, 243 E Speedway,243
10469,12-03-2021 10:16,15203322294,Urban Pita,4.5,156,Delivery,USA,US,AZ,Tucson, E Congress,345
10470,12-03-2021 10:16,15208297214,King's Restaurant,4,74,Delivery,USA,US,AZ,Tucson, 10 W Grant,10
10471,12-03-2021 10:16,15204062757,Chef Chic,5,8,Delivery,USA,US,AZ,Tucson, 1104 S Wilmot,1104
10472,12-03-2021 10:16,15202968888,Ba-Dar,4,246,Delivery,USA,US,AZ,Tucson, 7321 E Broadway,7321
10473,12-03-2021 10:16,15207952665,Frankie's South Philadelphia Cheesesteak,4.5,413,Delivery,USA,US,AZ,Tucson, 2574 N Campbell,2574
10474,12-03-2021 10:16,15203207768,Guilin Chinese Restaurant,4,166,Delivery,USA,US,AZ,Tucson, 4445 E Broadway,4445
10475,12-03-2021 10:16,15209007452,Spice Garden Indian Cuisine,5,68,Delivery,USA,US,AZ,Tucson, 5815 W Arizona Pavillions,5815
10476,12-03-2021 10:16,15203735335,Senae Thai Bistro,4,443,Delivery,USA,US,AZ,Tucson, E Congress,63
10477,12-03-2021 10:16,15203084172,The Hidden Grill2go,5,35,Delivery,USA,US,AZ,Tucson, 4955 N Sabino Canyon,4955
10478,12-03-2021 10:16,15203231446,Greek House,4,210,Delivery,USA,US,AZ,Tucson, 1710 E Speedway,1710
10479,12-03-2021 10:16,15202071771,ATL Wings - Tucson,4,134,Delivery,USA,US,AZ,Tucson, 802 N4th,802
10480,12-03-2021 10:16,15205796901,Mantis Gourmet Chinese Food,4.5,191,Delivery,USA,US,AZ,Marana, 8250 N Cortaro,8250
10481,12-03-2021 10:16,15202747292,Wings on Fire,4.5,59,Delivery,USA,US,AZ,Tucson, 9040 E Valencia,9040
10482,12-03-2021 10:16,15207429100,Saffron Indian Bistro,4,489,Delivery,USA,US,AZ,Oro Valley, 7607 N Oracle,7607
10483,12-03-2021 10:16,15205771100,Bazil's To Go,4,98,Delivery,USA,US,AZ,Tucson, 4777 E Sunrise,4777
10484,12-03-2021 10:16,15207950888,China Szechwan,4,358,Delivery,USA,US,AZ,Tucson, 1800 E Fort Lowell,1800
10485,12-03-2021 10:16,15208496317,Pho Can Tho By 1,4,93,Delivery,USA,US,AZ,Tucson, 2746 N Campbell,2746
10486,12-03-2021 10:16,15202971862,Golden Dragon,3.5,103,Delivery,USA,US,AZ,Tucson, 6433 N Oracle,6433
10487,12-03-2021 10:16,15208860484,Renee's Organic Oven,4.5,601,Delivery,USA,US,AZ,Tucson, 7065 E Tanque Verde,7065
10488,12-03-2021 10:16,15205310658,China Phoenix Restaurant,3.5,146,Delivery,USA,US,AZ,Tucson, 7090 N Oracle,7090
10489,12-03-2021 10:16,15209007706,Just Kabab,4.5,185,Delivery,USA,US,AZ,Oro Valley, 10420 N La CaÃ±ada,10420
10490,12-03-2021 10:16,15208380687,Opa's Best Greek American Cuisine,4.5,185,Delivery,USA,US,AZ,Tucson, 4590 E Broadway,4590
10491,12-03-2021 10:17,15207470070,Tony's Italian Deli,3.5,136,Delivery,USA,US,AZ,Tucson, E 22nd,6219
10492,12-03-2021 10:17,15206249393,Sher-e-Punjab,4,411,Delivery,USA,US,AZ,Tucson, 853 East Grant,853
10493,12-03-2021 10:17,15207442002,Dominick's Real Italian,4,398,Delivery,USA,US,AZ,Tucson, 8330 N Thornydale,8330
10494,12-03-2021 10:17,15208815068,Bai Thong,4,183,Delivery,USA,US,AZ,Tucson, 4853 E Speedway,4853
10495,12-03-2021 10:17,15202070446,Pizza PatrÃ³n,4.5,21,Delivery,USA,US,AZ,Tucson, 1785 W Valencia,1785
10496,12-03-2021 10:17,15206240155,Los Olivos,4.5,158,Delivery,USA,US,AZ,Tucson, W Congress,937
10497,12-03-2021 10:17,15207923173,Roma Imports,4.5,338,Delivery,USA,US,AZ,Tucson, 627 S Vine,627
10498,12-03-2021 10:17,15202768886,Mian Sichuan,4,104,Delivery,USA,US,AZ,Tucson, 4695 N Oracle,4695
10499,12-03-2021 10:17,15206386182,Posto Sano Foods,4.5,42,Delivery,USA,US,AZ,Tucson, 6370 N Campbell,6370
10500,12-03-2021 10:17,18776160066,Foodie Magoo's,4.5,7,Delivery,USA,US,AZ,Sahuarita,,
10501,12-03-2021 10:17,15205292700,Scordato's Pizzeria,4,432,Delivery,USA,US,AZ,Tucson, 4911 N Stone,4911
10502,12-03-2021 10:17,15207775011,BombolÃ©,4.5,60,Delivery,USA,US,AZ,Tucson, 100 N Stone,100
10503,12-03-2021 10:17,15204850988,Bamboo View,4,99,Delivery,USA,US,AZ,Tucson, 7018 E Golf Links,7018
10504,12-03-2021 10:17,15207957221,Vivace,4,512,Delivery,USA,US,AZ,Tucson, 6440 N Campbell,6440
10505,12-03-2021 10:17,15209124972,Jimmy's Pita & Poke,4.5,139,Delivery,USA,US,AZ,Tucson, 3820 W River,3820
10506,12-03-2021 10:17,15203269500,PJ Subs,4,99,Delivery,USA,US,AZ,Tucson, E 6th,2500
10507,12-03-2021 10:17,15202991600,North Italia,4,779,Delivery,USA,US,AZ,Tucson, 2995 E Skyline,2995
10508,12-03-2021 10:17,15203259738,Med Cuisine,4.5,41,Delivery,USA,US,AZ,Tucson, 1763 E Prince,1763
10509,12-03-2021 10:17,15207791922,Charro Vida,4.5,222,Delivery,USA,US,AZ,Tucson, 7109 N Oracle,7109
10510,12-03-2021 10:17,15208181555,Grain River Asian Bistro,4,124,Delivery,USA,US,AZ,Tucson, 12985 N Oracle,12985
10511,12-03-2021 10:17,15208827482,Jimmy's Pita & Poke,4,168,Delivery,USA,US,AZ,Tucson, 845 E University,845
10512,12-03-2021 10:17,15203394099,Nate's Metro Deli,4.5,12,Delivery,USA,US,AZ,Tucson, 6350 E Tanque Verde,6350
10513,12-03-2021 10:17,15208827499,Empire Pizza & Pub,4,363,Delivery,USA,US,AZ,Tucson, E Congress,137
10514,12-03-2021 10:17,15202769335,Bacio Italiano,4,83,Delivery,USA,US,AZ,Tucson, 943 E University,943
10515,12-03-2021 10:17,15204955499,Indian Twist,4.5,301,Delivery,USA,US,AZ,Tucson, 4660 E Camp Lowell,4660
10516,12-03-2021 10:17,15206152262,Jimmy's Pizzeria,4.5,107,Delivery,USA,US,AZ,Tucson, 5655 E River,5655
10517,12-03-2021 10:17,15207959811,Old Peking,3,195,Delivery,USA,US,AZ,Tucson, 2522 E Speedway,2522
10518,12-03-2021 10:17,15205787700,Tiny's Saloon & Steakhouse,3.5,95,Delivery,USA,US,AZ,Tucson, 4900 W Ajo,4900
10519,12-03-2021 10:17,15204954719,Cheba Hut Toasted Subs,3.5,165,Delivery,USA,US,AZ,Tucson, E 6th,1820
10520,12-03-2021 10:17,15205311913,Tavolino Ristorante Italiano,4,359,Delivery,USA,US,AZ,Tucson, 2890 E Skyline,2890
10521,12-03-2021 10:17,18773288942,Tyga Bites,5,1,Delivery,USA,US,AZ,Tucson,,
10522,12-03-2021 10:17,15203337948,Sexy Grilled Cheese and Salad,3,5,Delivery,USA,US,AZ,Tucson, 2526 E Grant,2526
10523,12-03-2021 10:17,15203211860,Rocco's Little Chicago,4,578,Delivery,USA,US,AZ,Tucson, 2707 E Broadway,2707
10524,12-03-2021 10:17,15207718202,Jewel's Noodle Kitchen,4,75,Delivery,USA,US,AZ,Tucson, 5683 E Speedway,5683
10525,12-03-2021 10:17,15208823059,Fatman Kitchen,4,138,Delivery,USA,US,AZ,Tucson, 2610 N 1st,2610
10526,12-03-2021 10:17,15207313313,Wings & Rice,4,212,Delivery,USA,US,AZ,Tucson, E Pima,5502
10527,12-03-2021 10:18,15202077667,NYPD New York Pizza Department,3.5,267,Delivery,USA,US,AZ,Tucson, 6546 E Tanque Verde,6546
10528,12-03-2021 10:18,15208815555,Fresco Pizzeria,4,223,Delivery,USA,US,AZ,Tucson, 3011 E Speedway,3011
10529,12-03-2021 10:18,15207509614,Peking Palace,4,129,Delivery,USA,US,AZ,Tucson, E 22nd,6970
10530,12-03-2021 10:18,15208897849,Chopstix Asian Diner,3,80,Delivery,USA,US,AZ,Tucson, 3820 S Palo,3820
10531,12-03-2021 10:18,15208814348,Zayna Mediterranean,4.5,561,Delivery,USA,US,AZ,Tucson, 1138 North,1138
10532,12-03-2021 10:18,15203675094,Chef Wang,4,137,Delivery,USA,US,AZ,Tucson, 356 E Grant,356
10533,12-03-2021 10:18,15202762717,Dao's Tai Pan's,3.5,228,Delivery,USA,US,AZ,Tucson, 446 N Wilmot,446
10534,12-03-2021 10:18,15205445551,Pappoule's,4,252,Delivery,USA,US,AZ,Tucson, 7475 N La Cholla,7475
10535,12-03-2021 10:18,15209542409,Greenheart Bakery,5,6,Delivery,USA,US,AZ,Tucson, 4502 N 1st,4502
10536,12-03-2021 10:18,15206243354,4th Avenue Delicatessen,4.5,61,Delivery,USA,US,AZ,Tucson, 425 N 4th,425
10537,12-03-2021 10:18,15206158788,P.F. Chang's,3.5,280,Delivery,USA,US,AZ,Tucson, 1805 E River,1805
10538,12-03-2021 10:18,15202944408,Sushi Lounge,4,181,Delivery,USA,US,AZ,Tucson, 4802 S 6th,4802
10539,12-03-2021 10:18,15208873950,Serial Grillers,4,288,Delivery,USA,US,AZ,Tucson, 1970 W River,1970
10540,12-03-2021 10:18,15208892388,Wok Fire & Grill,4,56,Delivery,USA,US,AZ,Tucson, 1135 N Park,1135
10541,12-03-2021 10:18,15202191908,Sushi Valley,4,185,Delivery,USA,US,AZ,Oro Valley, 10509 N Oracle,10509
10542,12-03-2021 10:18,15202998088,Golden Dragon,3,93,Delivery,USA,US,AZ,Tucson, 4704 E Sunrise,4704
10543,12-03-2021 10:18,15205311100,Rosati's Pizza,4,36,Delivery,USA,US,AZ,Tucson, 2944 W Ina,2944
10544,12-03-2021 10:18,15203727022,Panda House,4,76,Delivery,USA,US,AZ,Tucson, E 6th,1118
10545,12-03-2021 10:18,15207625999,Argenziano's,4,169,Delivery,USA,US,AZ,Corona De Tucson, 16251 S Houghton,16251
10546,12-03-2021 10:18,15207903935,Philly's Finest,3.5,71,Delivery,USA,US,AZ,Tucson, 6210 E Speedway,6210
10547,12-03-2021 10:18,15203311952,Planet Sub,4.5,60,Delivery,USA,US,AZ,Tucson, 1070 E Tucson Marketplace,1070
10548,12-03-2021 10:18,15205148888,Great Wall China,2.5,123,Delivery,USA,US,AZ,Tucson, 2445 S Craycroft,2445
10549,12-03-2021 10:18,15203542097,China Valley,4,87,Delivery,USA,US,AZ,Oro Valley, 10110 N Oracle,10110
10550,12-03-2021 10:18,15203198856,Mama's Famous Pizza & Heros,3.5,125,Delivery,USA,US,AZ,Tucson, 4500 E Speedway,4500
10551,12-03-2021 10:19,15207508350,Chariot Pizza,3.5,133,Delivery,USA,US,AZ,Tucson, 1835 S Alvernon,1835
10552,12-03-2021 10:19,15206233333,No Anchovies,4,249,Delivery,USA,US,AZ,Tucson, 870 E University,870
10553,12-03-2021 10:19,15207444480,Linh-Nam Chinese Restaurant,4,112,Delivery,USA,US,AZ,Marana, 3936 W Ina,3936
10554,12-03-2021 10:19,15208875305,Chef Alisah's,4.5,450,Delivery,USA,US,AZ,Tucson, 5931 N Oracle,5931
10555,12-03-2021 10:19,15207493903,Le Buzz,4.5,243,Delivery,USA,US,AZ,Tucson, 9121 E Tanque Verde,9121
10556,12-03-2021 10:19,15205747878,Serial Grillers,4,165,Delivery,USA,US,AZ,Tucson, 7585 S Houghton,7585
10557,12-03-2021 10:19,15202975775,Bottega Michelangelo,4,337,Delivery,USA,US,AZ,Tucson, 420 W Magee,420
10558,12-03-2021 10:19,15207455308,Shish Kebab House of Tucson,4,229,Delivery,USA,US,AZ,Tucson, 5855 E Broadway,5855
10559,12-03-2021 10:19,15208851668,Dragon's Palace,3,105,Delivery,USA,US,AZ,Tucson, 8576 E Broadway,8576
10560,12-03-2021 10:19,15203255185,Thai China Bistro,3.5,238,Delivery,USA,US,AZ,Tucson, 5121 E Grant,5121
10561,12-03-2021 10:19,15202983700,Dolce Vita,4,91,Delivery,USA,US,AZ,Tucson, 1800 E Fort Lowell,1800
10562,12-03-2021 10:19,15207221119,Wei Asian Cafe,4,103,Delivery,USA,US,AZ,Tucson, 9450 E Golf Links,9450
10563,12-03-2021 10:19,15202967878,Zona 78,4,258,Delivery,USA,US,AZ,Tucson, 7301 E Tanque Verde,7301
10564,12-03-2021 10:19,15203278955,Oregano's,3.5,479,Delivery,USA,US,AZ,Tucson, 4900 E Speedway,4900
10565,12-03-2021 10:19,15206226868,Brooklyn Pizza Company,3.5,440,Delivery,USA,US,AZ,Tucson, 534 N 4th,534
10566,12-03-2021 10:19,15202973993,Mama's Famous Pizza & Heros,3,169,Delivery,USA,US,AZ,Tucson, 7965 N Oracle,7965
10567,12-03-2021 10:19,15203225865,Broadway Pizza Cafe,4.5,132,Delivery,USA,US,AZ,Tucson, 4558 E Broadway,4558
10568,12-03-2021 10:19,15202747068,Trident Pizza Pub,4,67,Delivery,USA,US,AZ,Tucson, 446 N Campbell,446
10569,12-03-2021 10:19,15202960616,Barro's Pizza,4.5,72,Delivery,USA,US,AZ,Tucson, 410 N Wilmot,410
10570,12-03-2021 10:19,15203884500,Kababeque Indian Grill,3.5,218,Delivery,USA,US,AZ,Tucson, 845 University,845
10571,12-03-2021 10:19,15202969500,Kappy's Bar & Sandwich Place,4,71,Delivery,USA,US,AZ,Tucson, 2190 N Wilmot,2190
10572,12-03-2021 10:19,15202997311,Arizona Pizza Company,3.5,120,Delivery,USA,US,AZ,Tucson, 4955 N Sabino Canyon,4955
10573,12-03-2021 10:19,15208881701,Sausage Shop Meat Market and Deli,4.5,203,Delivery,USA,US,AZ,Tucson, 1015 W Prince,1015
10574,12-03-2021 10:19,15203520160,Oregano's,3.5,216,Delivery,USA,US,AZ,Tucson, 4884 S Landing,4884
10575,12-03-2021 10:19,15208380688,Sky Dragon,3.5,123,Delivery,USA,US,AZ,Tucson, 3607 N Campbell,3607
10576,12-03-2021 10:19,15206220503,Buffalo Bell,4,48,Delivery,USA,US,AZ,Tucson, 3756 S 6th,3756
10577,12-03-2021 10:19,15207950344,Sauce Pizza & Wine,4,190,Delivery,USA,US,AZ,Tucson, 2990 N Campbell,2990
10578,12-03-2021 10:19,15206225111,Crispy's Fish-n-Chips,3.5,157,Delivery,USA,US,AZ,Tucson, 736 E Fort Lowell,736
10579,12-03-2021 10:19,15209893189,Teaspoon,4,302,Delivery,USA,US,AZ,Tucson, 7053 N Oracle,7053
10580,12-03-2021 10:19,15203252121,Blackjack Pizza & Salads,3.5,72,Delivery,USA,US,AZ,Tucson, 2505 N Campbell,2505
10581,12-03-2021 10:19,15208827100,Mei Mei,4,104,Delivery,USA,US,AZ,Tucson, 1523 W St Marys,1523
10582,12-03-2021 10:19,15206388030,Dickey's Barbecue Pit,2.5,94,Delivery,USA,US,AZ,Tucson, 7077 N Thornydale,7077
10583,12-03-2021 10:19,15206220761,Time Market,4,357,Delivery,USA,US,AZ,Tucson, 444 E University,444
10584,12-03-2021 10:19,15203266163,Bobo's Restaurant,4.5,708,Delivery,USA,US,AZ,Tucson, 2938 E Grant,2938
10585,12-03-2021 10:19,15207473898,Marco's Pizza,3.5,41,Delivery,USA,US,AZ,Tucson, 6330 E Golf Links,6330
10586,12-03-2021 10:20,15203254122,Vero Amore - Swan,4,406,Delivery,USA,US,AZ,Tucson, 2920 N Swan,2920
10587,12-03-2021 10:20,15205616288,El Chilito Fish-N-Chips,4,16,Delivery,USA,US,AZ,Tucson, 2545 E Speedway,2545
10588,12-03-2021 10:20,15208830552,House of Cheng,3.5,35,Delivery,USA,US,AZ,Tucson, 5975 W Western Way,5975
10589,12-03-2021 10:20,15208828500,Bianchi's Italian,3,219,Delivery,USA,US,AZ,Tucson, 1110 N Silverbell,1110
10590,12-03-2021 10:20,15204656161,GM Kitchen 86,3.5,3,Delivery,USA,US,AZ,Tucson, 1439 S 4th,1439
10591,12-03-2021 10:20,15205776992,Trattoria Pina,4,137,Delivery,USA,US,AZ,Tucson, 5541 N Swan,5541
10592,12-03-2021 10:20,15207604777,Rosatis Pizza,3.5,55,Delivery,USA,US,AZ,Tucson, 8814 E Tanque Verde,8814
10593,12-03-2021 10:20,15204611111,Beyond Bread,4,242,Delivery,USA,US,AZ,Tucson, 421 W Ina,421
10594,12-03-2021 10:20,15203952975,Truland Burgers & Greens,4,345,Delivery,USA,US,AZ,Tucson, 7332 N,7332
10595,12-03-2021 10:20,15208882200,Dao's Tai Pan's Restaurant,3.5,149,Delivery,USA,US,AZ,Tucson, 4206 N 1st,4206
10596,12-03-2021 10:20,15203234074,Za'atar Mediterranean Restaurant & Bakery,4,111,Delivery,USA,US,AZ,Tucson, 2310 N Country Club,2310
10597,12-03-2021 10:20,15205443005,Flavor of India,4,183,Delivery,USA,US,AZ,Oro Valley, 12112 N Rancho Vistoso,12112
10598,12-03-2021 10:20,15208072212,Hana Tokyo,3.5,155,Delivery,USA,US,AZ,Tucson, 5435 S Calle Santa,5435
10599,12-03-2021 10:20,15203251702,1702,4,332,Delivery,USA,US,AZ,Tucson, 1702 E Speedway,1702
10600,12-03-2021 10:20,15207774465,Goodness Fresh Food and Juice Bar,4,292,Delivery,USA,US,AZ,Tucson, 2502 N Campbell,2502
10601,12-03-2021 10:20,15202078292,Garrett's Family Steakhouse,3.5,158,Delivery,USA,US,AZ,Tucson, E 22nd,9431
10602,12-03-2021 10:20,15206901900,BJ's Restaurant & Brewhouse,3.5,236,Delivery,USA,US,AZ,Tucson, 4270 N Oracle,4270
10603,12-03-2021 10:20,15202985661,Great Village Chinese Restaurant,4,122,Delivery,USA,US,AZ,Tucson, 1000 S Harrison,1000
10604,12-03-2021 10:20,15206235033,New Asia Chinese Restaurant,4,68,Delivery,USA,US,AZ,Tucson, 2116 W Grant,2116
10605,12-03-2021 10:20,15202041808,Potbelly Sandwich Shop,3.5,78,Delivery,USA,US,AZ,Tucson, 5545 E Broadway,5545
10606,12-03-2021 10:20,15207897447,Proof Artisanal Pizza & Pasta,4,123,Delivery,USA,US,AZ,Tucson, 4340 N Campbell,4340
10607,12-03-2021 10:20,15202069999,Jimmy John's,3.5,42,Delivery,USA,US,AZ,Tucson, 749 N Park,749
10608,12-03-2021 10:20,15203230082,Caravan Grill,4.5,100,Delivery,USA,US,AZ,Tucson, 2825 N Country Club,2825
10609,12-03-2021 10:20,15207442817,Jade Garden,3.5,102,Delivery,USA,US,AZ,Tucson, 3720 W Ina,3720
10610,12-03-2021 10:20,15202978080,Cheng's Beijing,4,127,Delivery,USA,US,AZ,Oro Valley, 7705 N Oracle,7705
10611,12-03-2021 10:20,15206237507,Frog & Firkin,3.5,386,Delivery,USA,US,AZ,Tucson, 874 E University,874
10612,12-03-2021 10:20,15202969656,Tino's Pizza,4,100,Delivery,USA,US,AZ,Tucson, 6610 E Tanque Verde,6610
10613,12-03-2021 10:20,15207478888,Jimmy John's,4,54,Delivery,USA,US,AZ,Tucson, 5411 E Broadway,5411
10614,12-03-2021 10:20,15207501919,Mama's Famous Pizza & Heros,3,79,Delivery,USA,US,AZ,Tucson, E 22nd,6996
10615,12-03-2021 10:20,15202971279,Wok & Roll,3.5,225,Delivery,USA,US,AZ,Tucson, 3000 W Ina,3000
10616,12-03-2021 10:20,15208380404,The Horseshoe Grill,3.5,325,Delivery,USA,US,AZ,Tucson, 7713 E Broadway,7713
10617,12-03-2021 10:21,15203259901,eegee's,4,73,Delivery,USA,US,AZ,Tucson, 2470 N Campbell,2470
10618,12-03-2021 10:21,15208892563,Bamboo Terrace,3.5,94,Delivery,USA,US,AZ,Tucson, 1754 W Ajo,1754
10619,12-03-2021 10:21,15206233334,China Pasta House,4,207,Delivery,USA,US,AZ,Tucson, 430 N Park,430
10620,12-03-2021 10:21,15207440411,Twin Peaks Pizzeria,3.5,83,Delivery,USA,US,AZ,Marana, 7575 N Twin Peaks,7575
10621,12-03-2021 10:21,15207977482,Pita Jungle,3.5,187,Delivery,USA,US,AZ,Tucson, 7090 N Oracle,7090
10622,12-03-2021 10:21,15205771099,Piazza Gavi,3.5,286,Delivery,USA,US,AZ,Tucson, 5415 N Kolb,5415
10623,12-03-2021 10:21,15202948888,Sushi-Kito,2.5,21,Delivery,USA,US,AZ,Tucson, 5650 S 12,5650
10624,12-03-2021 10:21,15205472839,Baggin's Gourmet Sandwiches,3.5,92,Delivery,USA,US,AZ,Tucson, 11015 N Oracle,11015
10625,12-03-2021 10:21,15205120330,BJ's Restaurant & Brewhouse,3,361,Delivery,USA,US,AZ,Tucson, 5510 E Broadway,5510
10626,12-03-2021 10:21,15207477477,Beyond Bread,4,395,Delivery,USA,US,AZ,Tucson, 6260 E Speedway,6260
10627,12-03-2021 10:21,15202937330,Kelly's Cajun Grill,3.5,16,Delivery,USA,US,AZ,Tucson, 4500 N Oracle Rd Ste,4500
10628,12-03-2021 10:21,15208828028,Mandarin Grill,3.5,116,Delivery,USA,US,AZ,Tucson, 505 E Grant,505
10629,12-03-2021 10:21,15203259988,Falora,4.5,266,Delivery,USA,US,AZ,Tucson, 3000 E,3000
10630,12-03-2021 10:21,15203254129,Karuna's Thai Plate,3.5,221,Delivery,USA,US,AZ,Tucson, 1917 E Grant,1917
10631,12-03-2021 10:21,15208201003,Spice Box,4.5,11,Delivery,USA,US,AZ,Tucson, 238 N 4th,238
10632,12-03-2021 10:21,15205144290,Med Cuisine,4.5,35,Delivery,USA,US,AZ,Tucson, 5870 E Broadway,5870
10633,12-03-2021 10:21,15203229965,Beyond Bread,4,422,Delivery,USA,US,AZ,Tucson, 3026 N Campbell,3026
10634,12-03-2021 10:21,15208676886,The Blind Tiger,4,6,Delivery,USA,US,AZ,Tucson, 628 N 4th,628
10635,12-03-2021 10:21,15206003833,Fish Wok,3.5,41,Delivery,USA,US,AZ,Tucson, 2601 E Speedway,2601
10636,12-03-2021 10:21,15205141122,Sauce Pizza & Wine,4.5,215,Delivery,USA,US,AZ,Tucson, 5285 E Broadway,5285
10637,12-03-2021 10:21,15208864461,Grandma Tony's Pizza,4,36,Delivery,USA,US,AZ,Tucson, 7878 E Wrightstown,7878
10638,12-03-2021 10:21,15203084088,Luke's,3.5,101,Delivery,USA,US,AZ,Tucson, 6741 N Thornydale,6741
10639,12-03-2021 10:21,15207625500,Arizona Pizza Company,4,157,Delivery,USA,US,AZ,Vail, 13190 E Colossal Cave,13190
10640,12-03-2021 10:21,15207977799,Tamarind,4,303,Delivery,USA,US,AZ,Tucson, 7265 N La Cholla,7265
10641,12-03-2021 10:21,15202323700,Babylon Market,4.5,88,Delivery,USA,US,AZ,Tucson, 3954 E Speedway,3954
10642,12-03-2021 10:21,15207516374,Hot Wok Restaurant,3.5,122,Delivery,USA,US,AZ,Tucson, 7755 E Golf Links,7755
10643,12-03-2021 10:21,15203053922,Baggin's Gourmet Sandwiches,4,103,Delivery,USA,US,AZ,Tucson, 5420 E Broadway,5420
10644,12-03-2021 10:21,15207904702,Mama Louisa's,3.5,256,Delivery,USA,US,AZ,Tucson, 2041 S Craycroft,2041
10645,12-03-2021 10:21,15207229487,Gusto Osteria,4,126,Delivery,USA,US,AZ,Tucson, 7153 E Tanque Verde,7153
10646,12-03-2021 10:21,15202299999,Oregano's,3.5,366,Delivery,USA,US,AZ,Tucson, 100 W Orange Grove,100
10647,12-03-2021 10:22,15203253446,Piezanos Rustic Pizza and Wine,3.5,87,Delivery,USA,US,AZ,Tucson, 2921 E Ft Lowell,2921
10648,12-03-2021 10:22,15207978383,GMG Chinese Bistro,3.5,218,Delivery,USA,US,AZ,Oro Valley, 10370 N La Canada,10370
10649,12-03-2021 10:22,15204340789,Olive Garden Italian Restaurant,3.5,99,Delivery,USA,US,AZ,Tucson, 1213 W Irvington,1213
10650,12-03-2021 10:22,15205054187,Guiseppe's,3.5,297,Delivery,USA,US,AZ,Tucson, 6060 N Oracle,6060
10651,12-03-2021 10:22,15203192467,Choice Greens,4,244,Delivery,USA,US,AZ,Tucson, 2829 E Speedway,2829
10652,12-03-2021 10:22,15207498227,Bear Canyon Pizza,3.5,236,Delivery,USA,US,AZ,Tucson, 8987 E Tanque Verde,8987
10653,12-03-2021 10:22,15205461402,BZ's Pizza and Italian Kitchen,4,131,Delivery,USA,US,AZ,Tucson, 7856 E Wrightstown,7856
10654,12-03-2021 10:22,15202968585,New Delhi Palace,3.5,236,Delivery,USA,US,AZ,Tucson, 6751 E Broadway,6751
10655,12-03-2021 10:22,15202735084,One Stop Wild Dogs,5,1,Delivery,USA,US,AZ,Tucson, 116 S Kolb,116
10656,12-03-2021 10:22,15205992452,Global Fusion,5,3,Delivery,USA,US,AZ,Tucson, 9105 E Tanque Verde,9105
10657,12-03-2021 10:22,15206127716,Chuy's Mesquite Broiler,3,22,Delivery,USA,US,AZ,Tucson, 15318 N Oracle,15318
10658,12-03-2021 10:22,15202030681,Sauce Pizza & Wine,4.5,112,Delivery,USA,US,AZ,Tucson, 6450 E Grant,6450
10659,12-03-2021 10:22,15207506158,Brooklyn's Beer & Burgers,3.5,157,Delivery,USA,US,AZ,Tucson, 3790 E Irvington,3790
10660,12-03-2021 10:22,15203727731,Alexandria's Pearl,4,66,Delivery,USA,US,AZ,Tucson, 1535 N Stone,1535
10661,12-03-2021 10:22,15205773322,Bazil's,3.5,103,Delivery,USA,US,AZ,Tucson, 4777 E Sunrise,4777
10662,12-03-2021 10:22,15205791959,Mona's Danish Bakery,4,75,Delivery,USA,US,AZ,Tucson, 4777 E Sunrise,4777
10663,12-03-2021 10:22,15202190301,Monsoons Tap & Grill,3.5,146,Delivery,USA,US,AZ,Tucson, 6781 N Thornydale,6781
10664,12-03-2021 10:22,15206960807,Chariot Pizza,3.5,114,Delivery,USA,US,AZ,Tucson, 3930 N Flowing Wells,3930
